"","City_code","lon","lat","num_tweets"
"4744","SOUTH MILWAUKEE WI",-87.86100006,42.91051483,4
"4745","SOUTH NYACK NY",-73.91947937,41.08323288,7
"4746","SOUTH PASADENA CA",-118.15166473,34.11618805,8
"4747","SOUTH PITTSBURG TN",-85.70410156,35.01231766,6
"4748","SOUTH PLAINFIELD NJ",-74.41103363,40.57961655,33
"4749","SOUTH PORTLAND ME",-70.23975372,43.6415062,31
"4750","SOUTH RIVER NJ",-74.38522339,40.44672394,15
"4751","SOUTH SALT LAKE UT",-111.89013672,40.71858215,7
"4752","SOUTH SAN FRANCISCO CA",-122.41018677,37.65430069,38
"4753","SOUTH SIOUX CITY NE",-96.4140625,42.47398376,1
"4754","SOUTH TUCSON AZ",-110.96979523,32.19969177,3
"4755","SOUTH WHITLEY IN",-85.62773895,41.08475113,1
"4756","SOUTHAMPTON NY",-72.38861084,40.88444519,281
"4757","SOUTHAMPTON PA",-75.04278564,40.17464447,6
"4758","SOUTHAVEN MS",-90.02496338,34.99386215,17
"4759","SOUTHBOROUGH MA",-71.52334595,42.30595398,1
"4760","SOUTHERN PINES NC",-79.39178467,35.17448425,4
"4761","SOUTHFIELD MI",-83.22153473,42.47357559,95
"4762","SOUTHGATE MI",-83.19342804,42.2142067,17
"4763","SOUTHINGTON CT",-72.8768158,41.59680557,40
"4764","SOUTHLAKE TX",-97.13466644,32.94153214,11
"4765","SOUTHPORT NC",-78.01985931,33.9217453,4
"4766","SOUTHWEST PA",-79.52024078,40.19903183,1
"4767","SOUTHWICK MA",-72.76921844,42.05488205,15
"4768","SPANISH FORK UT",-111.6517334,40.11501312,3
"4769","SPANISH FORT AL",-87.88751221,30.67488098,1
"4770","SPARKS NV",-119.75481415,39.53468704,68
"4771","SPARTA GA",-82.97600555,33.27603531,1
"4772","SPARTA IL",-89.70211792,38.12332535,5
"4773","SPARTA KY",-84.90686798,38.67728806,1
"4774","SPARTA MI",-85.71018982,43.16081238,3
"4775","SPARTA NC",-81.12025452,36.50556946,2
"4776","SPARTA TN",-85.46425629,35.9259491,5
"4777","SPARTANBURG SC",-81.93160248,34.94982529,429
"4778","SPEARFISH SD",-103.86359406,44.49181366,11
"4779","SPEARMAN TX",-101.19340515,36.19818497,3
"4780","SPEEDWAY IN",-86.2671051,39.80224609,346
"4781","SPENCER IA",-95.14494324,43.14133835,3
"4782","SPENCER MA",-71.98745728,42.24233246,1
"4783","SPENCER NC",-80.43426514,35.69260025,1
"4784","SPENCER OK",-97.3780365,35.52297974,4
"4785","SPENCER TN",-85.46665192,35.74720764,1
"4786","SPENCERVILLE OH",-84.35338593,40.70881653,1
"4787","SPERRY OK",-95.99079132,36.2984314,1
"4788","SPIRIT LAKE IA",-95.10250854,43.4221344,2
"4789","SPIRO OK",-94.62031555,35.24132538,12
"4790","SPOKANE WA",-117.42813873,47.65847015,976
"4791","SPOTSWOOD NJ",-74.39738464,40.39186096,1
"4792","SPRAGUE NE",-96.7452774,40.62594604,1
"4793","SPRING CITY PA",-75.54719543,40.17708588,2
"4794","SPRING HILL TN",-86.93003845,35.75111389,41
"4795","SPRING LAKE HEIGHTS NJ",-74.03012848,40.1507225,1
"4796","SPRING LAKE MI",-86.19725037,43.07686234,3
"4797","SPRING LAKE NC",-78.97221375,35.16840744,3
"4798","SPRING VALLEY NY",-74.04323578,41.11329269,2
"4799","SPRINGDALE AR",-94.12921143,36.1869278,85
"4800","SPRINGDALE OH",-84.48524475,39.28693008,2
"4801","SPRINGFIELD IL",-89.6439743,39.80184174,698
"4802","SPRINGFIELD KY",-85.22190857,37.68533707,2
"4803","SPRINGFIELD MA",-72.57289124,42.10980606,210
"4804","SPRINGFIELD MO",-93.29862213,37.21548843,2967
"4805","SPRINGFIELD NJ",-74.31019592,40.72328568,1
"4806","SPRINGFIELD OH",-83.80889893,39.92424011,19
"4807","SPRINGFIELD OR",-123.02470398,44.04590988,26
"4808","SPRINGFIELD PA",-75.31934357,39.93074036,3
"4809","SPRINGFIELD TN",-86.88502502,36.50941086,15
"4810","SPRINGFIELD VT",-72.48161316,43.29873657,32
"4811","SPRINGTOWN TX",-97.68406677,32.96629715,1
"4812","SPRINGVILLE UT",-111.61237335,40.16522598,2
"4813","SPRUCE PINE NC",-82.06425476,35.91545486,2
"4814","ST LOUIS MO",-90.19819641,38.62716675,70132
"4815","STAMFORD CT",-73.53807068,41.05353165,169
"4816","STAMFORD TX",-99.80379486,32.94544601,1
"4817","STAMPING GROUND KY",-84.68621826,38.27175522,2
"4818","STANFORD KY",-84.66183472,37.53141403,1
"4819","STANHOPE NJ",-74.70857239,40.90287399,2
"4820","STANLEY ID",-114.94781494,44.21094131,1
"4821","STANLEY LA",-93.89855957,31.96143341,1
"4822","STANLEY NC",-81.09666443,35.35927582,5
"4823","STANLEY ND",-102.38951874,48.31685638,1
"4824","STANTON CA",-117.99455261,33.80238724,7
"4825","STANTON KY",-83.85791779,37.84600449,6
"4826","STANWOOD WA",-122.37282562,48.24087524,19
"4827","STAPLES MN",-94.79264069,46.35538483,8
"4828","STAR ID",-116.49569702,43.69187927,3
"4829","STARKE FL",-82.10956573,29.94442368,10
"4830","STARKVILLE MS",-88.81492615,33.46545029,115
"4831","STATE COLLEGE PA",-77.85973358,40.79336929,248
"4832","STATESBORO GA",-81.78266907,32.44914246,210
"4833","STATESVILLE NC",-80.88671875,35.78310013,15
"4834","STATHAM GA",-83.59605408,33.96524429,2
"4835","STAUNTON IL",-89.79161072,39.01238632,5
"4836","STAUNTON VA",-79.07145691,38.14970016,39
"4837","STAYTON OR",-122.79685974,44.8002739,1
"4838","STEAMBOAT SPRINGS CO",-106.82923126,40.48627853,55
"4839","STEELE AL",-86.20155334,33.94023514,1
"4840","STEELTON PA",-76.84079742,40.23532486,1
"4841","STEELVILLE MO",-91.35505676,37.96838379,11
"4842","STEILACOOM WA",-122.60488129,47.16923141,50
"4843","STEPHENS CITY VA",-78.217659,39.08377075,3
"4844","STEPHENVILLE TX",-98.20308685,32.22081757,20
"4845","STERLING CO",-103.2093811,40.62519073,8
"4846","STERLING HEIGHTS MI",-83.03016663,42.58047485,30
"4847","STERLING IL",-89.69670868,41.78865433,5
"4848","STEUBENVILLE OH",-80.63353729,40.36983871,10
"4849","STEVENS POINT WI",-89.57467651,44.52337265,106
"4850","STEVENSVILLE MI",-86.51921082,42.0143013,1
"4851","STEVENSVILLE MT",-114.09487152,46.50963974,3
"4852","STILLWATER MN",-92.80657959,45.05171967,40
"4853","STILLWATER OK",-97.0588913,36.11580658,64
"4854","STILWELL OK",-94.62871552,35.81448746,2
"4855","STOCKBRIDGE GA",-84.23356628,33.54455185,55
"4856","STOCKTON CA",-121.29345703,37.95776749,622
"4857","STOKESDALE NC",-79.97875977,36.23734283,2
"4858","STONE MOUNTAIN GA",-84.14538574,33.8065033,194
"4859","STONE PARK IL",-87.88384247,41.90581894,1
"4860","STONEHAM MA",-71.09869385,42.48027039,11
"4861","STORM LAKE IA",-95.20105743,42.64270401,2
"4862","STORY CITY IA",-93.59599304,42.18712616,3
"4863","STOUGHTON MA",-71.10134888,42.12547302,15
"4864","STOUGHTON WI",-89.21815491,42.91680145,2
"4865","STOW MA",-71.50474548,42.43725204,2
"4866","STOW OH",-81.44025421,41.1593895,42
"4867","STOWE VT",-72.68366241,44.46540451,8
"4868","STRATFORD CT",-73.13223267,41.18459702,25
"4869","STRATFORD OK",-96.95996857,34.7968483,1
"4870","STROUDSBURG PA",-75.19365692,40.98681259,3
"4871","STRUTHERS OH",-80.59054565,41.05240631,6
"4872","STUART FL",-80.25237274,27.19645882,50
"4873","STUART NE",-99.14349365,42.59927368,1
"4874","STUART VA",-80.26490784,36.64115906,15
"4875","STURGEON BAY WI",-87.37574005,44.83692169,2
"4876","STURGIS KY",-87.98410797,37.54692459,4
"4877","STURGIS MI",-85.41933441,41.7995491,3
"4878","STURGIS SD",-103.51339722,44.41167831,1
"4879","STUTTGART AR",-91.55264282,34.50066376,6
"4880","SUDBURY MA",-71.409729,42.38088989,1
"4881","SUFFERN NY",-74.14870453,41.11490631,2
"4882","SUFFOLK VA",-76.58317566,36.72846985,133
"4883","SUGAR CREEK MO",-94.44507599,39.10963821,1
"4884","SUGAR HILL GA",-84.03327179,34.10667801,12
"4885","SUGAR LAND TX",-95.6352005,29.61997795,121
"4886","SULLIGENT AL",-88.13464355,33.90181732,6
"4887","SULLIVAN MO",-91.16096497,38.20802689,14
"4888","SULPHUR LA",-93.37752533,30.23687744,4
"4889","SULPHUR OK",-96.96926117,34.5080719,3
"4890","SULPHUR ROCK AR",-91.50110626,35.75118637,2
"4891","SULPHUR SPRINGS TX",-95.60125732,33.13871002,10
"4892","SUMMERDALE AL",-87.69980621,30.48824692,2
"4893","SUMMERFIELD NC",-79.9040451,36.20918274,1
"4894","SUMMERSVILLE WV",-80.85063171,38.27550125,3
"4895","SUMMERVILLE SC",-80.17547607,33.01868439,105
"4896","SUMMIT IL",-87.81018066,41.78816223,11
"4897","SUMMIT NJ",-74.3586731,40.74148178,7
"4898","SUMNER WA",-122.24240112,47.20277405,5
"4899","SUMTER SC",-80.34135437,33.92088318,40
"4900","SUN PRAIRIE WI",-89.21392059,43.18373108,33
"4901","SUN VALLEY ID",-114.35393524,43.69688034,7
"4902","SUNBURY PA",-76.79363251,40.86275864,2
"4903","SUNNYSIDE WA",-120.01057434,46.32343674,1
"4904","SUNNYVALE CA",-122.03807068,37.36878967,289
"4905","SUNNYVALE TX",-96.56118774,32.7967453,8
"4906","SUNRISE FL",-80.2282486,26.14059067,42
"4907","SUNSET HILLS MO",-90.40755463,38.53887558,1
"4908","SUNSET LA",-92.06873322,30.41154289,4
"4909","SUPERIOR CO",-105.16954803,39.95254517,11
"4910","SUPERIOR WI",-92.10461426,46.72050476,4
"4911","SURF CITY NC",-77.54553986,34.42726898,13
"4912","SURFSIDE BEACH SC",-78.97283173,33.6062355,17
"4913","SURFSIDE FL",-80.12493134,25.87931252,37
"4914","SUSANVILLE CA",-120.65525818,40.41608047,1
"4915","SUSQUEHANNA PA",-75.59903717,41.94361877,2
"4916","SUSSEX WI",-88.22231293,43.13374329,1
"4917","SUTHERLIN OR",-123.31445312,43.38960648,7
"4918","SUWANEE GA",-84.0713501,34.05178452,32
"4919","SWAINSBORO GA",-82.33340454,32.59764099,1
"4920","SWAMPSCOTT MA",-70.91659546,42.47095108,2
"4921","SWANSBORO NC",-77.12390137,34.68983078,1
"4922","SWANSEA IL",-89.98918152,38.53406143,29
"4923","SWARTHMORE PA",-75.34899139,39.90222549,9
"4924","SWARTZ CREEK MI",-83.8306427,42.95724869,6
"4925","SWEDESBORO NJ",-75.3094635,39.74773026,4
"4926","SWEENY TX",-95.69893646,29.03920364,30
"4927","SWEETWATER TN",-84.46063232,35.60184479,1
"4928","SWEETWATER TX",-100.40703583,32.47128296,5
"4929","SWISHER IA",-91.69330597,41.84576416,2
"4930","SWISSVALE PA",-79.88240814,40.42403793,2
"4931","SYCAMORE IL",-88.68714142,41.98875427,8
"4932","SYCAMORE OH",-83.17075348,40.94967651,2
"4933","SYKESVILLE MD",-76.96707916,39.37390518,13
"4934","SYLACAUGA AL",-86.25159454,33.17354202,12
"4935","SYLVA NC",-83.22544861,35.37376022,3
"4936","SYLVANIA OH",-83.71266174,41.71902466,128
"4937","SYLVESTER GA",-83.83532715,31.53106117,1
"4938","SYRACUSE NY",-76.14653015,43.04846191,1587
"4939","TABERNACLE NJ",-74.70965576,39.84401703,1
"4940","TACOMA WA",-122.44667053,47.25242233,1645
"4941","TAFT TX",-97.39922333,27.97969055,1
"4942","TAHLEQUAH OK",-94.9703064,35.91559982,34
"4943","TAKOMA PARK MD",-77.00667572,38.97793198,89
"4944","TALENT OR",-122.7902298,42.24512863,1
"4945","TALLADEGA AL",-86.10553741,33.43610001,20
"4946","TALLAHASSEE FL",-84.27896881,30.44669914,1471
"4947","TALLAPOOSA GA",-85.2878418,33.74494553,2
"4948","TALLMADGE OH",-81.44173431,41.10177231,2
"4949","TALLULA IL",-89.93762207,39.94442749,4
"4950","TALLULAH LA",-91.18704987,32.40855789,12
"4951","TAMA IA",-92.58396149,41.97137451,1
"4952","TAMAQUA PA",-75.96853638,40.79745102,1
"4953","TAMARAC FL",-80.22389984,26.19458199,32
"4954","TAMPA FL",-82.4580307,27.94833755,6074
"4955","TAMPICO IL",-89.78656006,41.63049698,2
"4956","TANANA AK",-152.07460022,65.16492462,4
"4957","TANEYTOWN MD",-77.17409515,39.65792084,1
"4958","TANGENT OR",-123.11048889,44.54080582,3
"4959","TAOS NM",-105.57694244,36.40658188,263
"4960","TARBORO NC",-77.5349884,35.89706039,5
"4961","TARENTUM PA",-79.75936127,40.60139465,1
"4962","TARPON SPRINGS FL",-82.75656128,28.14682198,403
"4963","TARRYTOWN NY",-73.85806274,41.07656097,3
"4964","TAUNTON MA",-71.08903503,41.900177,14
"4965","TAVARES FL",-81.72516632,28.80491257,3
"4966","TAYLOR MI",-83.26967621,42.24112701,37
"4967","TAYLOR MILL KY",-84.49630737,38.99780273,1
"4968","TAYLOR TX",-97.41002655,30.57122421,3
"4969","TAYLORSVILLE KY",-85.34210968,38.03184128,3
"4970","TAYLORVILLE IL",-89.29446411,39.5492363,53
"4971","TAZEWELL VA",-81.51947021,37.11498642,2
"4972","TEA SD",-96.83795166,43.44678497,31
"4973","TEANECK NJ",-74.01485443,40.89759064,151
"4974","TECUMSEH KS",-95.57958984,39.04811478,4
"4975","TECUMSEH MI",-83.94480133,42.00404358,23
"4976","TEHACHAPI CA",-118.45089722,35.132164,8
"4977","TEHAMA CA",-122.12551117,40.02666092,1
"4978","TEKONSHA MI",-84.98558044,42.09355927,1
"4979","TELL CITY IN",-86.76784515,37.95154953,4
"4980","TELLURIDE CO",-107.81381226,37.93754578,2
"4981","TEMECULA CA",-117.14281464,33.48790741,109
"4982","TEMPE AZ",-111.91082764,33.41504288,1328
"4983","TEMPLE CITY CA",-118.05969238,34.10735321,19
"4984","TEMPLE TX",-97.34354401,31.09850502,129
"4985","TENAFLY NJ",-73.9623642,40.92551041,9
"4986","TERRE HAUTE IN",-87.41414642,39.46681976,139
"4987","TERRELL TX",-96.27573395,32.73627472,4
"4988","TEUTOPOLIS IL",-88.47222137,39.13311386,4
"4989","TEWKSBURY MA",-71.23313904,42.61103439,166
"4990","TEXARKANA AR",-94.03818512,33.44210052,13
"4991","TEXARKANA TX",-94.04785156,33.42536545,32
"4992","TEXAS CITY TX",-94.90317535,29.38432312,7
"4993","TEXHOMA OK",-101.7831192,36.50521851,5
"4994","THATCHER AZ",-109.76110077,32.84925461,1
"4995","THAYER MO",-91.53848267,36.52465439,1
"4996","THE DALLES OR",-121.18045807,45.59422684,8
"4997","THE VILLAGE OK",-97.55195618,35.56108093,4
"4998","THIBODAUX LA",-90.82309723,29.79626465,20
"4999","THIEF RIVER FALLS MN",-96.18167114,48.11899567,4
"5000","THOMASTON CT",-73.07209778,41.67415237,1
"5001","THOMASTON GA",-84.32656097,32.888237,3
"5002","THOMASVILLE AL",-87.73569489,31.91395187,2
"5003","THOMASVILLE GA",-83.97835541,30.8371582,16
"5004","THOMASVILLE NC",-80.08161163,35.88302994,8
"5005","THOMPSON ND",-97.10613251,47.77650833,1
"5006","THOMSON GA",-82.50429535,33.47103119,1
"5007","THORNTON CO",-104.97276306,39.86811829,158
"5008","THORNTOWN IN",-86.6064682,40.1297493,1
"5009","THOUSAND OAKS CA",-118.83985138,34.17078018,70
"5010","THREE LAKES WI",-89.16351318,45.79806519,1
"5011","THREE OAKS MI",-86.61090088,41.7985611,7
"5012","THREE RIVERS MI",-85.63246918,41.94419861,60
"5013","THREE RIVERS TX",-98.17991638,28.46170235,6
"5014","TIBURON CA",-122.45906067,37.87349701,9
"5015","TIFFIN IA",-91.66307831,41.70594788,1
"5016","TIFFIN OH",-83.17781067,41.11477661,8
"5017","TIFTON GA",-83.508255,31.4508934,8
"5018","TIGARD OR",-122.77371979,45.4310112,72
"5019","TIGER GA",-83.43260956,34.84734344,2
"5020","TIJERAS NM",-106.38825226,35.07998657,1
"5021","TILLAMOOK OR",-123.8468399,45.45576096,9
"5022","TILTON NH",-71.59250641,43.44886398,1
"5023","TIMPSON TX",-94.39550781,31.90409851,7
"5024","TINLEY PARK IL",-87.78465271,41.57352448,24
"5025","TIPP CITY OH",-84.17195892,39.95846939,10
"5026","TIPTON IN",-86.0413208,40.28222275,4
"5027","TITUSVILLE FL",-80.80722809,28.61296272,7
"5028","TITUSVILLE PA",-79.67320251,41.62724304,5
"5029","TOBYHANNA PA",-75.41635132,41.17760086,1
"5030","TOCCOA GA",-83.33230591,34.5774498,2
"5031","TOLEDO IA",-92.58429718,41.99272537,2
"5032","TOLEDO OH",-83.55497742,41.66411591,1429
"5033","TOLLESON AZ",-112.2612381,33.45026016,14
"5034","TOMAH WI",-90.50442505,43.97857666,1
"5035","TOMAHAWK WI",-89.73039246,45.47093964,1
"5036","TOMBALL TX",-95.6162262,30.09776115,63
"5037","TOMBSTONE AZ",-110.06893158,31.71310997,90
"5038","TOMS RIVER NJ",-74.19700623,39.95401382,70
"5039","TONASKET WA",-119.44147491,48.70505142,1
"5040","TONAWANDA NY",-78.88004303,43.02050018,18
"5041","TONKAWA OK",-97.3106308,36.67843628,6
"5042","TOOELE UT",-112.30050659,40.53457642,73
"5043","TOPEKA KS",-95.67857361,39.04813766,497
"5044","TOPPENISH WA",-120.31119537,46.37686539,36
"5045","TOPSFIELD MA",-70.94822693,42.6378746,4
"5046","TORONTO KS",-95.94944,37.79908752,90
"5047","TORONTO OH",-80.60319519,40.46689606,7
"5048","TORRANCE CA",-118.34283447,33.8359642,309
"5049","TORRINGTON CT",-73.12056732,41.80105209,175
"5050","TORRINGTON WY",-104.18268585,42.06502533,13
"5051","TOWANDA KS",-97.00056458,37.79741669,1
"5052","TOWER MN",-92.27474976,47.80524826,1
"5053","TOWNSEND MA",-71.7042923,42.66703415,1
"5054","TOWNSEND TN",-83.75569153,35.67550278,1
"5055","TRACY CA",-121.42726898,37.73949814,36
"5056","TRAPPE MD",-76.05755615,38.65869522,3
"5057","TRAVELERS REST SC",-82.44297028,34.96780014,12
"5058","TRAVERSE CITY MI",-85.6207962,44.76324844,152
"5059","TREASURE ISLAND FL",-82.76873779,27.76968193,13
"5060","TREMONT IL",-89.49304199,40.52783585,10
"5061","TREMONTON UT",-112.16716766,41.71178055,1
"5062","TRENTON FL",-82.81704712,29.61356735,13
"5063","TRENTON IL",-89.68222809,38.60559845,3
"5064","TRENTON MI",-83.17776489,42.13973236,5
"5065","TRENTON NJ",-74.74206543,40.21709442,264
"5066","TRENTON OH",-84.45779419,39.48095703,12
"5067","TRINIDAD CO",-104.50803375,37.17304611,3
"5068","TRIPOLI IA",-92.25856781,42.80789948,1
"5069","TROUP TX",-95.12340546,32.14391708,1
"5070","TROY AL",-85.97013855,31.80913544,15
"5071","TROY KS",-95.09043121,39.78313828,1
"5072","TROY MI",-83.14983368,42.60589218,63
"5073","TROY MO",-90.98098755,38.979702,139
"5074","TROY NY",-73.69088745,42.72839737,83
"5075","TROY OH",-84.20330811,40.03966141,361
"5076","TRUCKEE CA",-120.18524933,39.32775879,13
"5077","TRUMANN AR",-90.5122757,35.67847824,4
"5078","TRUMANSBURG NY",-76.66526794,42.54250717,7
"5079","TRUMBULL CT",-73.1999588,41.24323654,1
"5080","TRUSSVILLE AL",-86.61297607,33.62001419,4
"5081","TRUTH OR CONSEQUENCES NM",-107.24338531,33.13360596,14
"5082","TRYON NC",-82.23826599,35.20822144,19
"5083","TUCKAHOE NY",-73.82630157,40.95046616,15
"5084","TUCKER GA",-84.21690369,33.85486603,16
"5085","TUCKERTON NJ",-74.3393631,39.60338211,6
"5086","TUCSON AZ",-110.92779541,32.22209167,2148
"5087","TUKWILA WA",-122.26371002,47.47369385,4
"5088","TULARE CA",-119.34889221,36.20763016,27
"5089","TULIA TX",-101.75923157,34.53606033,1
"5090","TULLAHOMA TN",-86.20916748,35.36205673,8
"5091","TULSA OK",-95.98488617,36.1603241,1376
"5092","TUMWATER WA",-122.91166687,47.00710678,19
"5093","TUNKHANNOCK PA",-75.94562531,41.5386734,7
"5094","TUPELO MS",-88.71934509,34.26508713,57
"5095","TUPPER LAKE NY",-74.46309662,44.22465134,1
"5096","TURLOCK CA",-120.84886169,37.49431229,46
"5097","TURTLE CREEK PA",-79.8516922,40.39013672,11
"5098","TUSCALOOSA AL",-87.56897736,33.21024704,572
"5099","TUSCUMBIA AL",-87.70251465,34.73139191,9
"5100","TUSKEGEE AL",-85.69181061,32.42424011,8
"5101","TUSTIN CA",-117.82772827,33.74598312,45
"5102","TUTTLE OK",-97.82015991,35.29173279,12
"5103","TWENTYNINE PALMS CA",-116.05539703,34.13557053,28
"5104","TWIN FALLS ID",-114.46276855,42.56301498,83
"5105","TWIN OAKS MO",-90.49687958,38.56483841,1
"5106","TWINSBURG OH",-81.43978882,41.3127594,6
"5107","TWO RIVERS WI",-87.56972504,44.15388107,1
"5108","TYLER TX",-95.3013916,32.35176468,189
"5109","TYRONE GA",-84.59676361,33.47140121,3
"5110","TYRONE PA",-78.23786926,40.67061996,3
"5111","UHRICHSVILLE OH",-81.34598541,40.3932991,1
"5112","UKIAH CA",-123.21047211,39.15015793,27
"5113","UNION BEACH NJ",-74.17740631,40.44681931,1
"5114","UNION BRIDGE MD",-77.17628479,39.56907654,3
"5115","UNION CITY CA",-122.02144623,37.59539032,35
"5116","UNION CITY GA",-84.55107117,33.58210373,4
"5117","UNION CITY NJ",-74.02296448,40.77968979,13
"5118","UNION CITY OH",-84.80506134,40.19968414,1
"5119","UNION CITY PA",-79.84510803,41.89942551,1
"5120","UNION CITY TN",-89.05702972,36.42431259,2
"5121","UNION KY",-84.68045044,38.94612122,12
"5122","UNION ME",-69.27328491,44.21183395,10
"5123","UNION MO",-91.00618744,38.44558716,35
"5124","UNION NJ",-74.26235199,40.69780731,18
"5125","UNION SC",-81.62347412,34.71575165,3
"5126","UNION STAR MO",-94.59474945,39.98047638,1
"5127","UNIONTOWN AL",-87.51420593,32.44990921,1
"5128","UNIONTOWN PA",-79.7276535,39.89894104,31
"5129","UNIVERSAL CITY TX",-98.29141235,29.54836273,16
"5130","UNIVERSITY CITY MO",-90.33391571,38.66000748,852
"5131","UNIVERSITY HEIGHTS OH",-81.5369873,41.49779892,18
"5132","UNIVERSITY PLACE WA",-122.55294037,47.2352562,21
"5133","UPLAND CA",-117.64984131,34.09745026,43
"5134","UPPER ARLINGTON OH",-83.06159973,39.99918365,4
"5135","UPPER DARBY PA",-75.27319336,39.92858124,34
"5136","UPPER MARLBORO MD",-76.74905396,38.81620026,88
"5137","UPPER SADDLE RIVER NJ",-74.09785461,41.05847168,1
"5138","UPPER SANDUSKY OH",-83.28137207,40.82746506,3
"5139","UPTON MA",-71.60129547,42.17463303,1
"5140","URBANA IL",-88.20746613,40.11079025,408
"5141","URBANA OH",-83.75213623,40.10844803,12
"5142","URBANDALE IA",-93.71256256,41.62665176,10
"5143","UTICA MI",-83.03349304,42.62604141,1
"5144","UTICA NY",-75.23220062,43.10119629,51
"5145","UVALDA GA",-82.50778961,32.03624725,1
"5146","UVALDE TX",-99.78696442,29.20999336,36
"5147","VACAVILLE CA",-121.99002838,38.35633469,90
"5148","VADER WA",-122.96273804,46.40246582,21
"5149","VADNAIS HEIGHTS MN",-93.07452393,45.05739975,4
"5150","VALDESE NC",-81.56863403,35.74153519,1
"5151","VALDEZ AK",-146.33921814,61.13446426,20
"5152","VALDOSTA GA",-83.27806854,30.83293533,407
"5153","VALIER IL",-89.04284668,38.01522064,3
"5154","VALLEJO CA",-122.25942993,38.1039505,323
"5155","VALLEY AL",-85.17531586,32.81519318,13
"5156","VALLEY CENTER KS",-97.37397003,37.83451462,2
"5157","VALLEY PARK MO",-90.49259186,38.54935455,1
"5158","VALLEY STREAM NY",-73.70756531,40.66439819,10
"5159","VALMEYER IL",-90.315979,38.29438782,4
"5160","VALPARAISO FL",-86.49382019,30.51258087,1
