"yday","location","time","location_total.counts","positive.counts","negative.counts","neutral.counts","counts","lon","lat","totalpopulation"
227,"EAST PROVIDENCE RI",7,3,2,0,1,3,-71.36916351,41.81398392,47266
227,"EAST TROY WI",7,1,0,0,1,1,-88.40551758,42.78525925,4304
227,"EASTON MD",7,2,0,1,1,2,-76.07592773,38.77448654,16599
227,"EASTON PA",7,5,1,2,2,5,-75.21966553,40.68871689,26996
227,"EAU CLAIRE WI",7,5,2,2,1,5,-91.49876404,44.81137466,67385
227,"EDEN PRAIRIE MN",7,11,3,4,4,11,-93.48716736,44.85310745,62626
227,"EDINBORO PA",7,11,1,5,5,11,-80.13100433,41.87437439,6443
227,"EDINBURG TX",7,15,7,1,7,15,-98.16417694,26.30259705,80924
227,"EDINBURGH IN",7,1,0,1,0,1,-85.96690369,39.35437775,4346
227,"EDMOND OK",7,27,9,10,8,27,-97.48453522,35.65326309,86739
227,"EDMONDS WA",7,17,11,1,5,17,-122.3799057,47.81037521,40689
227,"EDWARDSVILLE IL",7,57,24,12,21,57,-89.95322418,38.8115654,24896
227,"EFFINGHAM IL",7,1,1,0,0,1,-88.54359436,39.12008667,12513
227,"EL CAJON CA",7,1,0,1,0,1,-116.9467392,32.83002472,102383
227,"EL CENTRO CA",7,1,1,0,0,1,-115.5646057,32.79199982,43570
227,"EL CERRITO CA",7,17,12,2,3,17,-122.3142548,37.91544342,24418
227,"EL DORADO AR",7,1,0,1,0,1,-92.66680908,33.20800018,18480
227,"EL LAGO TX",7,1,1,0,0,1,-95.04547119,29.56394196,2754
227,"EL MONTE CA",7,3,1,0,2,3,-118.0298996,34.06880569,115711
227,"EL PASO TX",7,63,27,10,26,63,-106.4620514,31.78388405,676325
227,"EL RENO OK",7,1,0,0,1,1,-97.95549011,35.53218842,17852
227,"EL SEGUNDO CA",7,6,3,0,3,6,-118.4185257,33.91943741,16929
227,"ELBA AL",7,1,0,1,0,1,-86.06761169,31.41489601,3919
227,"ELGIN IL",7,5,0,3,2,5,-88.28123474,42.03733444,112105
227,"ELGIN MN",7,1,0,1,0,1,-92.25218964,44.13041306,1184
227,"ELGIN SC",7,5,0,5,0,5,-80.79399872,34.17118073,1542
227,"ELIDA OH",7,1,0,0,1,1,-84.20368195,40.78894424,1962
227,"ELIZABETH CITY NC",7,2,1,1,0,2,-76.22274017,36.3025322,18111
227,"ELIZABETH CO",7,1,0,1,0,1,-104.5973434,39.36034393,1236
227,"ELIZABETH NJ",7,5,0,3,2,5,-74.21881866,40.66823578,127759
227,"ELIZABETHTOWN KY",7,1,0,1,0,1,-85.85932159,37.69418716,29657
227,"ELIZABETHTOWN PA",7,7,2,3,2,7,-76.60209656,40.15314865,11591
227,"ELK GROVE CA",7,72,20,24,28,72,-121.3743591,38.40848923,161084
227,"ELK POINT SD",7,1,0,0,1,1,-96.68419647,42.68325424,2080
227,"ELKHART IN",7,16,6,3,7,16,-85.97689056,41.68212128,52354
227,"ELKHORN WI",7,1,1,0,0,1,-88.54447174,42.67270279,9998
227,"ELKTON MD",7,1,1,0,0,1,-75.83261108,39.60694122,15718
227,"ELLENSBURG WA",7,4,2,1,1,4,-120.5507507,46.99611664,18637
227,"ELMIRA NY",7,11,2,4,5,11,-76.80737305,42.08998108,28817
227,"ELMORE AL",7,1,0,0,1,1,-86.31501007,32.53902054,1671
227,"ELMWOOD IL",7,2,2,0,0,2,-89.96702576,40.77780151,2253
227,"ELMWOOD PARK NJ",7,1,0,1,0,1,-74.1175766,40.90429306,19959
227,"ELYRIA OH",7,6,1,1,4,6,-82.10734558,41.36825562,54050
227,"EMERYVILLE CA",7,1,0,0,1,1,-122.2871475,37.83127975,10830
227,"EMMAUS PA",7,2,1,1,0,2,-75.49610138,40.53958893,11342
227,"EMPORIA KS",7,1,0,0,1,1,-96.18218994,38.40393448,24739
227,"ENCINITAS CA",7,3,1,1,1,3,-117.2937012,33.0371666,61682
227,"ENGLEWOOD CO",7,5,3,0,2,5,-104.9884491,39.6479187,31877
227,"ENGLEWOOD NJ",7,3,3,0,0,3,-73.97172546,40.8928833,27992
227,"ENTERPRISE AL",7,1,0,0,1,1,-85.85494995,31.31528282,27785
227,"EPHRATA PA",7,1,1,0,0,1,-76.17801666,40.17980194,13617
227,"ERIE PA",7,35,11,7,17,35,-80.08492279,42.12926483,100678
227,"ERLANGER KY",7,1,1,0,0,1,-84.60089111,39.01673508,18510
227,"ESCANABA MI",7,1,0,1,0,1,-87.06468964,45.74517822,12468
227,"ESCONDIDO CA",7,2,1,1,0,2,-117.0886231,33.11952591,149079
227,"ESSEX JUNCTION VT",7,1,0,1,0,1,-73.11017609,44.49057007,9709
227,"ESSEXVILLE MI",7,1,0,1,0,1,-83.84166718,43.61558151,3432
227,"EUCLID OH",7,1,0,0,1,1,-81.52645111,41.59303284,48105
227,"EUGENE OR",7,128,57,21,50,128,-123.0898361,44.05194855,159615
227,"EULESS TX",7,6,2,1,3,6,-97.08273315,32.83728409,53220
227,"EUREKA CA",7,2,1,1,0,2,-124.1653366,40.80156708,26985
227,"EUREKA MO",7,3,3,0,0,3,-90.62799835,38.50252533,10450
227,"EUSTIS FL",7,1,0,0,1,1,-81.68483734,28.85318184,19198
227,"EVANS CO",7,2,1,1,0,2,-104.6938095,40.37656403,20308
227,"EVANSTON IL",7,44,15,14,15,44,-87.69037628,42.04132843,75603
227,"EVANSTON WY",7,12,3,6,3,12,-110.9652634,41.26803589,12213
227,"EVANSVILLE IN",7,18,5,4,9,18,-87.56850433,37.97795486,120212
227,"EVERETT MA",7,6,2,3,1,6,-71.05252075,42.40878296,43885
227,"EVERETT WA",7,12,5,4,3,12,-122.2045441,47.97843552,105685
227,"EVERGREEN PARK IL",7,1,0,1,0,1,-87.70169067,41.72086334,19934
227,"EXETER CA",7,1,0,1,0,1,-119.1437607,36.29608917,10481
227,"FAIR HAVEN NJ",7,9,5,1,3,9,-74.03659821,40.35977936,6075
227,"FAIRBANKS AK",7,10,2,3,5,10,-147.7185669,64.83367157,32193
227,"FAIRBORN OH",7,2,0,2,0,2,-84.01902771,39.82121658,33251
227,"FAIRFAX CA",7,1,0,1,0,1,-122.5909805,37.98677063,7584
227,"FAIRFAX VA",7,42,14,9,19,42,-77.30588531,38.84661865,23402
227,"FAIRFIELD AL",7,1,0,0,1,1,-86.91445923,33.49562073,10987
227,"FAIRFIELD CA",7,6,1,0,5,6,-122.0420914,38.24917603,109468
227,"FAIRFIELD IA",7,1,0,1,0,1,-91.96311188,41.00863266,9739
227,"FAIRFIELD OH",7,1,0,0,1,1,-84.56064606,39.34600449,42678
227,"FAIRMOUNT GA",7,1,1,0,0,1,-84.69966888,34.43648911,841
227,"FALL RIVER MA",7,2,2,0,0,2,-71.15414429,41.70151138,88727
227,"FALLS CHURCH VA",7,7,3,2,2,7,-77.17056274,38.88268661,13308
227,"FARGO ND",7,35,11,10,14,35,-96.79805756,46.87498474,113464
227,"FARMERS BRANCH TX",7,4,1,1,2,4,-96.89679718,32.92665482,31052
227,"FARMINGTON HILLS MI",7,2,0,1,1,2,-83.3771286,42.48558807,80971
227,"FARMINGTON MI",7,3,1,0,2,3,-83.37620544,42.46465302,10509
227,"FARMINGTON MN",7,1,0,0,1,1,-93.14386749,44.64002991,22159
227,"FARMINGTON MO",7,4,1,0,3,4,-90.4220047,37.78110504,17570
227,"FARMINGTON NM",7,4,0,3,1,4,-108.2051544,36.73355865,44865
227,"FAYETTE MO",7,2,2,0,0,2,-92.68386078,39.14609146,2708
227,"FAYETTEVILLE AR",7,38,13,10,15,38,-94.15759277,36.06256104,79037
227,"FAYETTEVILLE NC",7,36,6,7,23,36,-78.87771606,35.05313873,202521
227,"FAYETTEVILLE NY",7,3,1,1,1,3,-76.0059433,43.02997971,4203
227,"FAYETTEVILLE TN",7,2,2,0,0,2,-86.57073212,35.15206146,7060
227,"FEDERAL WAY WA",7,29,12,8,9,29,-122.314415,47.32177734,92859
227,"FENTON MI",7,2,0,1,1,2,-83.70490265,42.79768372,11538
227,"FENTON MO",7,39,10,8,21,39,-90.43593597,38.51305771,4033
227,"FERGUSON MO",7,98,43,25,30,98,-90.306633,38.74429321,21120
227,"FERNANDINA BEACH FL",7,7,2,3,2,7,-81.46240234,30.66996193,11990
227,"FERNDALE MI",7,12,1,4,7,12,-83.13441467,42.46089172,20160
227,"FERNDALE WA",7,1,0,1,0,1,-122.5937119,48.84636688,12355
227,"FESTUS MO",7,1,0,0,1,1,-90.39609528,38.22088623,11839
227,"FINDLAY OH",7,3,0,2,1,3,-83.64990997,41.04424286,41278
227,"FITCHBURG MA",7,1,0,0,1,1,-71.79621124,42.58549881,40462
227,"FITZGERALD GA",7,1,1,0,0,1,-83.25261688,31.71505928,9032
227,"FLAGLER BEACH FL",7,8,3,3,2,8,-81.12680054,29.47527695,4682
227,"FLAGSTAFF AZ",7,18,9,6,3,18,-111.6533051,35.19802475,68375
227,"FLINT MI",7,36,8,8,20,36,-83.68744659,43.01246643,99802
227,"FLORAL PARK NY",7,1,0,0,1,1,-73.70424652,40.72377777,16093
227,"FLORENCE AL",7,7,1,1,5,7,-87.67726898,34.7997818,39855
227,"FLORENCE CO",7,3,2,1,0,3,-105.119751,38.39019012,3884
227,"FLORENCE KY",7,1,1,0,0,1,-84.62657166,38.99923706,31428
227,"FLORENCE SC",7,28,6,8,14,28,-79.76351166,34.19935226,38000
227,"FLORIDA CITY FL",7,1,0,0,1,1,-80.47893524,25.44846153,12024
227,"FLORISSANT MO",7,185,86,31,68,185,-90.32299042,38.78946304,52356
227,"FOLEY AL",7,1,1,0,0,1,-87.68378448,30.40701675,16345
227,"FOND DU LAC WI",7,6,3,2,1,6,-88.44734955,43.77285004,43060
227,"FONTANA CA",7,4,1,1,2,4,-117.4363785,34.09202576,203677
227,"FOREST GROVE OR",7,2,0,2,0,2,-123.1123581,45.51952362,22823
227,"FOREST MS",7,1,1,0,0,1,-89.47438812,32.36502075,5713
227,"FOREST PARK IL",7,1,1,0,0,1,-87.81355286,41.87948608,14194
227,"FORNEY TX",7,6,1,3,2,6,-96.47270966,32.74848175,16793
227,"FORSYTH GA",7,1,0,1,0,1,-83.93824768,33.03457642,3993
227,"FORT ATKINSON WI",7,4,0,1,3,4,-88.83695984,42.92907715,12447
227,"FORT COLLINS CO",7,91,31,27,33,91,-105.0858688,40.58546066,153292
227,"FORT LAUDERDALE FL",7,120,37,37,46,120,-80.14283752,26.12309074,173570
227,"FORT LEE NJ",7,2,1,1,0,2,-73.96900177,40.85113907,36251
227,"FORT LUPTON CO",7,1,0,1,0,1,-104.8086929,40.07614517,7669
227,"FORT MILL SC",7,6,3,0,3,6,-80.94496155,35.00762558,12525
227,"FORT MITCHELL KY",7,2,1,0,1,2,-84.54763031,39.05939865,8247
227,"FORT MYERS FL",7,20,4,11,5,20,-81.87184143,26.64133644,68472
227,"FORT PAYNE AL",7,1,1,0,0,1,-85.71984863,34.44424438,14112
227,"FORT PIERCE FL",7,2,2,0,0,2,-80.32531738,27.44716644,43267
227,"FORT SMITH AR",7,5,4,0,1,5,-94.39919281,35.3862114,87603
227,"FORT VALLEY GA",7,1,0,0,1,1,-83.88742828,32.5541687,9192
227,"FORT WALTON BEACH FL",7,10,5,1,4,10,-86.61834717,30.40767479,20767
227,"FORT WAYNE IN",7,59,15,14,30,59,-85.13967896,41.07278061,257059
227,"FORT WORTH TX",7,282,91,69,122,282,-97.32135773,32.72562027,796614
227,"FOSTER CITY CA",7,3,0,0,3,3,-122.2733917,37.55817413,32377
227,"FOWLERVILLE MI",7,1,1,0,0,1,-84.07279205,42.66091537,2887
227,"FRANKENMUTH MI",7,1,1,0,0,1,-83.73799896,43.33162689,4947
227,"FRANKFORT KY",7,5,3,1,1,5,-84.87322235,38.20124054,27535
227,"FRANKLIN LA",7,3,0,2,1,3,-91.50192261,29.79652786,7435
227,"FRANKLIN TN",7,11,4,2,5,11,-86.87760162,35.92164993,68549
227,"FREDERICK MD",7,20,5,6,9,20,-77.40981293,39.41444397,67421
227,"FREDERICKSBURG TX",7,4,1,2,1,4,-98.87243652,30.27570152,10826
227,"FREDERICKSBURG VA",7,13,4,3,6,13,-77.45996094,38.30348969,27395
227,"FREDONIA NY",7,1,1,0,0,1,-79.33128357,42.4403038,10881
227,"FREEDOM PA",7,1,0,0,1,1,-80.25327301,40.68782806,1621
227,"FREEPORT FL",7,6,3,2,1,6,-86.13587189,30.49859619,2346
227,"FREEPORT IL",7,1,1,0,0,1,-89.62126923,42.29691696,24973
227,"FREEPORT NY",7,3,1,0,2,3,-73.58229065,40.65803146,43251
227,"FREEPORT TX",7,3,2,0,1,3,-95.35985565,28.95484543,12118
227,"FREMONT CA",7,26,6,1,19,26,-121.9740372,37.55101776,225221
227,"FREMONT OH",7,1,0,1,0,1,-83.12195587,41.35057831,16484
227,"FRENCHTOWN NJ",7,1,1,0,0,1,-75.06065369,40.52624512,1444
227,"FRESNO CA",7,70,23,16,31,70,-119.7739868,36.74755478,510451
227,"FRIDLEY MN",7,5,2,2,1,5,-93.2636261,45.08617401,27592
227,"FRIENDSWOOD TX",7,2,0,1,1,2,-95.20127106,29.53010368,37602
227,"FRISCO TX",7,35,8,15,12,35,-96.82434082,33.15098572,137797
227,"FRONT ROYAL VA",7,4,2,1,1,4,-78.19395447,38.91853714,14846
227,"FRONTENAC MO",7,1,0,0,1,1,-90.41536713,38.63556671,3523
227,"FROSTBURG MD",7,1,0,0,1,1,-78.92780304,39.65832138,8759
227,"FULLERTON CA",7,11,4,2,5,11,-117.9268646,33.87014771,138976
227,"FULSHEAR TX",7,1,1,0,0,1,-95.90010071,29.69036102,3228
227,"FULTON MO",7,1,0,0,1,1,-91.94814301,38.84679031,12812
227,"GADSDEN AL",7,2,1,0,1,2,-86.00675201,34.01457596,36455
227,"GAHANNA OH",7,1,0,1,0,1,-82.87860107,40.02072525,34095
227,"GAINESVILLE FL",7,105,35,32,38,105,-82.32462311,29.65203285,127559
227,"GAINESVILLE GA",7,3,1,0,2,3,-83.82389832,34.29787827,37115
227,"GAITHERSBURG MD",7,11,5,5,1,11,-77.20072174,39.14352417,64945
227,"GALESBURG IL",7,15,7,0,8,15,-90.37152863,40.9480629,31696
227,"GALLATIN TN",7,1,0,1,0,1,-86.44691467,36.38848495,32518
227,"GALVESTON TX",7,4,0,3,1,4,-94.79576111,29.30070114,48971
227,"GARDEN CITY MI",7,1,0,1,0,1,-83.33091736,42.32582092,27161
227,"GARDEN CITY MO",7,1,0,0,1,1,-94.19150543,38.56124496,1534
227,"GARDEN CITY NY",7,1,0,0,1,1,-73.63320923,40.72684097,22575
227,"GARDEN GROVE CA",7,6,4,1,1,6,-117.943718,33.77397156,174721
227,"GARDENA CA",7,6,0,4,2,6,-118.3105164,33.88837814,59931
227,"GARDNER KS",7,7,2,1,4,7,-94.92789459,38.81066132,20466
227,"GARLAND TX",7,18,4,5,9,18,-96.63926697,32.91297531,234213
227,"GARNER NC",7,8,3,3,2,8,-78.61359406,35.71166992,27160
227,"GARY IN",7,16,7,3,6,16,-87.33873749,41.59325409,78483
227,"GASTON OR",7,2,2,0,0,2,-123.141571,45.43574142,616
227,"GASTONIA NC",7,9,2,2,5,9,-81.18706512,35.26216507,73211
227,"GATESVILLE TX",7,1,0,1,0,1,-97.74459839,31.43569565,15826
227,"GENESEO IL",7,1,0,0,1,1,-90.15467072,41.44804764,6523
227,"GENEVA IL",7,2,2,0,0,2,-88.30541992,41.8876915,21704
227,"GENOA CITY WI",7,1,0,1,0,1,-88.32978821,42.49824905,3035
227,"GEORGETOWN KY",7,5,0,4,1,5,-84.55860138,38.21012115,30968
227,"GEORGETOWN TX",7,9,3,2,4,9,-97.67801666,30.6329689,56102
227,"GERMANTOWN TN",7,1,0,1,0,1,-89.80731201,35.08958817,39262
227,"GETTYSBURG PA",7,5,0,1,4,5,-77.23023224,39.83097076,7615
227,"GIG HARBOR WA",7,9,5,2,2,9,-122.590683,47.32983398,7918
227,"GILBERT AZ",7,15,5,7,3,15,-111.7899933,33.35302353,230781
227,"GILLESPIE IL",7,2,2,0,0,2,-89.81998444,39.12971115,3310
227,"GILROY CA",7,5,1,0,4,5,-121.570343,37.00583267,51649
227,"GLADSTONE MO",7,9,3,2,4,9,-94.55509186,39.20398331,26309
227,"GLASGOW KY",7,8,2,3,3,8,-85.91189575,36.99584961,14224
227,"GLENDALE AZ",7,8,4,1,3,8,-112.1871796,33.5386467,234844
227,"GLENDALE CA",7,52,14,14,24,52,-118.2566681,34.1423645,196984
227,"GLENDORA CA",7,2,0,1,1,2,-117.8665314,34.13615417,51137
227,"GLENNVILLE GA",7,1,1,0,0,1,-81.92810822,31.93696594,5150
227,"GLENS FALLS NY",7,1,1,0,0,1,-73.64286041,43.30945969,14496
227,"GLENVIEW IL",7,1,1,0,0,1,-87.78792572,42.06991196,45969
227,"GLENWOOD SPRINGS CO",7,5,2,2,1,5,-107.3256455,39.55069733,9756
227,"GLOUCESTER CITY NJ",7,8,1,3,4,8,-75.11563873,39.89209747,11386
227,"GLOUCESTER MA",7,1,0,1,0,1,-70.66117096,42.61589432,29399
227,"GODFREY IL",7,3,2,1,0,3,-90.18669891,38.95780182,17868
227,"GOLDEN CO",7,1,0,1,0,1,-105.2226791,39.75567627,19780
227,"GOLDEN VALLEY MN",7,5,2,2,1,5,-93.33234406,44.98583603,20866
227,"GOLDENDALE WA",7,1,1,0,0,1,-120.8248444,45.82035828,3437
227,"GOLETA CA",7,1,1,0,0,1,-119.8299332,34.43574142,30541
227,"GONZALES LA",7,3,1,1,1,3,-90.92044067,30.23900986,10319
227,"GOODRICH TX",7,10,4,3,3,10,-94.9467926,30.60574341,260
227,"GOOSE CREEK SC",7,3,1,1,1,3,-80.03201294,32.98114395,39408
227,"GOSHEN IN",7,3,1,1,1,3,-85.8345871,41.58250046,32946
227,"GOWRIE IA",7,1,0,0,1,1,-94.29121399,42.28058243,1093
227,"GRAND BLANC MI",7,2,0,0,2,2,-83.62955475,42.92750168,8088
227,"GRAND FORKS ND",7,7,3,0,4,7,-97.03855133,47.92044067,54944
227,"GRAND HAVEN MI",7,6,0,3,3,6,-86.22866058,43.06328964,10819
227,"GRAND ISLAND NE",7,3,2,0,1,3,-98.34256744,40.92502213,50582
227,"GRAND JUNCTION CO",7,9,1,4,4,9,-108.5520706,39.06374741,59945
227,"GRAND LEDGE MI",7,1,0,1,0,1,-84.74642944,42.7535553,7792
227,"GRAND PRAIRIE TX",7,4,1,1,2,4,-96.99823761,32.74625015,183500
227,"GRAND RAPIDS MI",7,105,34,33,38,105,-85.66797638,42.96317291,192416
227,"GRAND RAPIDS MN",7,1,0,1,0,1,-93.53067017,47.23724747,10996
227,"GRANDVILLE MI",7,1,1,0,0,1,-85.76309204,42.90962982,15739
227,"GRANITE CITY IL",7,78,27,23,28,78,-90.14891815,38.70147705,29421
227,"GRANTS PASS OR",7,3,1,0,2,3,-123.3306351,42.43851471,36378
227,"GRANVILLE OH",7,4,3,1,0,4,-82.51766205,40.06572723,5706
227,"GRAPEVINE TX",7,13,2,2,9,13,-97.07859802,32.93464279,49609
227,"GRASS VALLEY CA",7,4,3,0,1,4,-121.0632553,39.21873856,12855
227,"GRAY COURT SC",7,1,1,0,0,1,-82.11286926,34.60851669,711
227,"GREAT BEND KS",7,7,3,2,2,7,-98.76521301,38.36428452,15850
227,"GREAT FALLS MT",7,3,1,2,0,3,-111.2823257,47.50692368,59563
227,"GREAT NECK NY",7,3,0,0,3,3,-73.72780609,40.80078125,10095
227,"GREELEY CO",7,7,3,0,4,7,-104.7104645,40.42345047,97074
227,"GREEN BAY WI",7,53,16,18,19,53,-88.01370239,44.51335907,104847
227,"GREENBELT MD",7,24,8,6,10,24,-76.87561035,39.00544357,23827
227,"GREENDALE WI",7,1,0,1,0,1,-87.99612427,42.94078827,14294
227,"GREENEVILLE TN",7,9,3,2,4,9,-82.83133698,36.16376495,15031
227,"GREENFIELD IN",7,2,0,1,1,2,-85.76914978,39.78491974,21179
227,"GREENFIELD WI",7,1,0,0,1,1,-88.01258087,42.96144104,37113
227,"GREENSBORO MD",7,1,0,0,1,1,-75.80445862,38.97415161,2020
227,"GREENSBORO NC",7,151,51,35,65,151,-79.79152679,36.0729599,279427
227,"GREENSBURG PA",7,4,0,3,1,4,-79.53821564,40.30168915,14669
227,"GREENVILLE MS",7,2,0,0,2,2,-91.05704498,33.40253448,33119
227,"GREENVILLE NC",7,22,8,5,9,22,-77.37215424,35.61170959,88598
227,"GREENVILLE OH",7,3,1,1,1,3,-84.63294983,40.10294342,13081
227,"GREENVILLE SC",7,66,18,21,27,66,-82.39870453,34.84753418,61734
227,"GREENWOOD IN",7,8,4,1,3,8,-86.10647583,39.61371994,53828
227,"GREENWOOD SC",7,4,1,2,1,4,-82.16146088,34.19546509,23254
227,"GREENWOOD VILLAGE CO",7,1,1,0,0,1,-104.9518585,39.61724091,14920
227,"GRESHAM OR",7,3,3,0,0,3,-122.4333954,45.4980278,109308
227,"GRETNA LA",7,1,1,0,0,1,-90.05435181,29.91518021,17827
227,"GRIFFIN GA",7,1,1,0,0,1,-84.26403046,33.24713135,23312
227,"GRIFFITH IN",7,3,0,2,1,3,-87.42803955,41.52181625,16643
227,"GRINNELL IA",7,1,0,0,1,1,-92.72964478,41.7466507,9132
227,"GROSSE POINTE PARK MI",7,1,1,0,0,1,-82.93411255,42.37599182,11343
227,"GROSSE POINTE WOODS MI",7,1,1,0,0,1,-82.90637207,42.4438858,15859
227,"GROTON CT",7,10,6,1,3,10,-72.07763672,41.3502121,9305
227,"GROTON NY",7,1,1,0,0,1,-76.36643982,42.58802032,2536
227,"GROVE CITY OH",7,2,0,1,1,2,-83.09304047,39.88161087,37751
227,"GROVETOWN GA",7,1,1,0,0,1,-82.19797516,33.45065308,12521
227,"GRUNDY VA",7,1,0,1,0,1,-82.09902191,37.27806091,891
227,"GULF BREEZE FL",7,1,0,0,1,1,-87.16386414,30.35763931,6092
227,"GULF SHORES AL",7,3,2,1,0,3,-87.70103455,30.24625969,10703
227,"GULFPORT FL",7,4,2,0,2,4,-82.70953369,27.74733734,12167
227,"GULFPORT MS",7,15,7,3,5,15,-89.09369659,30.37276649,70642
227,"GUNNISON CO",7,2,1,0,1,2,-106.9267273,38.54576874,5955
227,"GUNTERSVILLE AL",7,1,1,0,0,1,-86.29457855,34.3585434,8326
227,"GUNTOWN MS",7,2,1,1,0,2,-88.66011047,34.44345093,2412
227,"GURNEE IL",7,1,1,0,0,1,-87.90226746,42.37029648,31136
227,"GUSTINE CA",7,9,2,4,3,9,-121.001297,37.25769043,5656
227,"GUTHRIE OK",7,1,0,0,1,1,-97.42609406,35.87893677,10871
227,"GUYTON GA",7,3,2,0,1,3,-81.3910675,32.3367691,1963
227,"GYPSUM CO",7,2,0,0,2,2,-106.9528198,39.64703369,6685
227,"HACKETTSTOWN NJ",7,1,0,0,1,1,-74.82810974,40.85408401,9579
227,"HADDONFIELD NJ",7,39,10,14,15,39,-75.03710937,39.89155197,11474
227,"HAGERSTOWN MD",7,4,2,0,2,4,-77.71956635,39.641819,40210
227,"HAINES CITY FL",7,1,1,0,0,1,-81.61740875,28.1145668,21624
227,"HALF MOON BAY CA",7,8,4,2,2,8,-122.4299774,37.46336365,12052
227,"HALLSTEAD PA",7,18,8,6,4,18,-75.74239349,41.96153259,1114
227,"HALTOM CITY TX",7,2,0,0,2,2,-97.26971436,32.79956055,43625
227,"HAMBURG NY",7,2,0,1,1,2,-78.82896423,42.71609879,9521
227,"HAMILTON OH",7,9,1,1,7,9,-84.56098175,39.39949799,62359
227,"HAMMOND IN",7,5,1,1,3,5,-87.50006104,41.58346558,78983
227,"HAMMOND LA",7,2,1,0,1,2,-90.46140289,30.50458908,20272
227,"HAMPTON GA",7,1,1,0,0,1,-84.28277588,33.3870697,7188
227,"HAMPTON VA",7,25,7,10,8,25,-76.34473419,37.03002548,137081
227,"HAMTRAMCK MI",7,2,0,2,0,2,-83.04947662,42.39274597,22150
227,"HANAHAN SC",7,1,0,1,0,1,-80.01743317,32.92184448,19707
227,"HANOVER PA",7,1,1,0,0,1,-76.98248291,39.80073929,15403
227,"HARBOR BEACH MI",7,1,0,0,1,1,-82.65100861,43.84455872,1802
227,"HARBOR SPRINGS MI",7,1,0,1,0,1,-84.99181366,45.43172455,1044
227,"HARKER HEIGHTS TX",7,3,2,1,0,3,-97.66394806,31.08788109,28199
227,"HARLINGEN TX",7,6,1,3,2,6,-97.69669342,26.19152069,65801
227,"HARRIMAN TN",7,1,1,0,0,1,-84.55221558,35.93426514,6267
227,"HARRINGTON PARK NJ",7,1,0,0,1,1,-73.97896576,40.98410034,4764
227,"HARRISBURG IL",7,1,1,0,0,1,-88.54049683,37.73853302,9247
227,"HARRISBURG NC",7,1,0,0,1,1,-80.65539551,35.32398224,13883
227,"HARRISBURG PA",7,47,12,8,27,47,-76.88382721,40.27407455,49232
227,"HARRISONBURG VA",7,46,11,18,17,46,-78.86815643,38.44975281,51388
227,"HARTFORD CT",7,89,29,28,32,89,-72.68445587,41.76383591,124795
227,"HARTLAND WI",7,2,1,1,0,2,-88.34208679,43.1048317,9187
227,"HARTSVILLE SC",7,14,6,4,4,14,-80.07303619,34.37445068,7851
227,"HARVEY IL",7,1,0,0,1,1,-87.64677429,41.61020279,25773
227,"HASLET TX",7,1,0,1,0,1,-97.3484726,32.97494125,1565
227,"HASTINGS MN",7,1,0,0,1,1,-92.85280609,44.7434082,22423
227,"HASTINGS NE",7,3,2,1,0,3,-98.38917542,40.58628845,24973
227,"HATFIELD PA",7,1,0,0,1,1,-75.29840088,40.28004074,3302
227,"HATTIESBURG MS",7,12,5,4,3,12,-89.29040527,31.32738686,46762
227,"HAVELOCK NC",7,1,1,0,0,1,-76.90039825,34.87951279,20729
227,"HAW RIVER NC",7,1,0,0,1,1,-79.36388397,36.09186172,2585
227,"HAWTHORNE CA",7,6,2,3,1,6,-118.3549194,33.91656113,86564
227,"HAYMARKET VA",7,1,1,0,0,1,-77.63591766,38.81214142,1915
227,"HAYS KS",7,3,0,2,1,3,-99.32746887,38.87940598,20992
227,"HAYWARD CA",7,7,1,1,5,7,-122.0832672,37.66890335,152401
227,"HAYWARD WI",7,1,1,0,0,1,-91.48522949,46.01277161,2101
227,"HAZELTON ND",7,3,1,2,0,3,-100.2808533,46.48171997,223
227,"HAZELWOOD MO",7,1,0,1,0,1,-90.37133789,38.77171707,25686
227,"HAZLEHURST MS",7,1,1,0,0,1,-90.39607239,31.86094666,3942
227,"HAZLETON PA",7,3,1,0,2,3,-75.97418213,40.95857239,25087
227,"HEALDSBURG CA",7,5,1,2,2,5,-122.8713226,38.6101799,11539
227,"HEBER SPRINGS AR",7,1,0,1,0,1,-92.03152466,35.49176788,7187
227,"HELENA MT",7,17,4,8,5,17,-112.0374527,46.59269333,29600
227,"HELOTES TX",7,1,0,0,1,1,-98.69043732,29.57864761,8125
227,"HEMET CA",7,1,1,0,0,1,-116.9736557,33.74770737,82118
227,"HEMPSTEAD NY",7,3,0,1,2,3,-73.61798096,40.70619965,55105
227,"HENDERSON KY",7,2,1,0,1,2,-87.58986664,37.8363266,28889
227,"HENDERSON NC",7,4,1,2,1,4,-78.39831543,36.3300705,15311
227,"HENDERSON NV",7,72,28,20,24,72,-114.9741058,36.03540421,271725
227,"HENDERSONVILLE NC",7,7,1,1,5,7,-82.46079254,35.31912994,13457
227,"HENDERSONVILLE TN",7,2,0,0,2,2,-86.61997986,36.30472565,54168
227,"HERCULES CA",7,5,0,2,3,5,-122.2900772,38.01711655,24838
227,"HERKIMER NY",7,1,1,0,0,1,-74.98493195,43.02587128,7731
227,"HERMANN MO",7,2,0,1,1,2,-91.43791199,38.70432281,2461
