"Code","State","State_id","City","City2","City3","Place_type","City_state","City_code","avgCensus2010pop","avgPopestimate2015","rownum","id","id2","geography","totalpopulation","malepop","femalepop","medianage","per_male","per_female","total_area","urban","rural","per_urban","per_rural","house_total_population","house_total_income","total_population_race","white_population","black_population","per_white","per_black","total_pop_over16","employ_pop_over16","per_employ_over16","total_population_lang","english_only","english_other","per_english_only","per_english_other","mean_income_households","total_population_individuals","house_median_income","med_per_urban","med_per_rural","med_per_employ_over16","city","state","location","lon","lat","count","count_rate","mean_income_per_capita"
"PA","Pennsylvania",42,"Prospect borough","Prospect","Prospect","borough","Prospect, Pennsylvania","Prospect, PA",1169,1137,22765,"1600000US4262752",4262752,"Prospect borough, Pennsylvania",1258,683,575,43.5,54.29,45.71,1169,661,508,56.54,43.46,531,531,1258,1230,5,97.77,0.4,1032,643,62.3,1211,1193,18,98.5,1.5,56985,1258,51563,100,0,62.2,"PROSPECT","PA","PROSPECT PA",-80.04576111,40.90452576,8,6.359300477,24290
"PA","Pennsylvania",42,"Punxsutawney borough","Punxsutawney","Punxsutawney","borough","Punxsutawney, Pennsylvania","Punxsutawney, PA",5962,5844,22768,"1600000US4262920",4262920,"Punxsutawney borough, Pennsylvania",5899,2752,3147,42.7,46.65,53.35,5962,5962,0,100,0,2502,2502,5899,5673,62,96.17,1.05,4967,2551,51.4,5544,5424,120,97.8,2.2,41838,5899,32344,100,0,62.2,"PUNXSUTAWNEY","PA","PUNXSUTAWNEY PA",-78.97320557,40.94323349,1,0.169520258,18240
"PA","Pennsylvania",42,"Quakertown borough","Quakertown","Quakertown","borough","Quakertown, Pennsylvania","Quakertown, PA",8979,8869,22772,"1600000US4263048",4263048,"Quakertown borough, Pennsylvania",8917,4237,4680,38.4,47.52,52.48,8979,8979,0,100,0,3565,3565,8917,8391,298,94.1,3.34,7146,4916,68.8,8394,7846,548,93.5,6.5,61138,8917,51960,100,0,62.2,"QUAKERTOWN","PA","QUAKERTOWN PA",-75.33325958,40.44256592,16,1.794325446,25438
"PA","Pennsylvania",42,"Quarryville borough","Quarryville","Quarryville","borough","Quarryville, Pennsylvania","Quarryville, PA",2576,2733,22773,"1600000US4263064",4263064,"Quarryville borough, Pennsylvania",2687,1272,1415,34.7,47.34,52.66,2576,2528,48,98.14,1.86,1035,1035,2687,2569,5,95.61,0.19,1965,1328,67.6,2465,2358,107,95.7,4.3,66657,2687,54476,100,0,62.2,"QUARRYVILLE","PA","QUARRYVILLE PA",-76.16281891,39.898983,2,0.744324525,25868
"PA","Pennsylvania",42,"Reading city","Reading","Reading","city","Reading, Pennsylvania","Reading, PA",88082,88163,22785,"1600000US4263624",4263624,"Reading city, Pennsylvania",88057,43058,44999,29.5,48.9,51.1,88082,88082,0,100,0,30090,30090,88057,47649,10801,54.11,12.27,64100,39738,62,80273,39308,40965,49,51,36441,88057,26784,100,0,62.2,"READING","PA","READING PA",-75.9259491,40.33562851,164,1.862430017,13217
"PA","Pennsylvania",42,"Red Lion borough","Red Lion","Red Lion","borough","Red Lion, Pennsylvania","Red Lion, PA",6373,6320,22789,"1600000US4263840",4263840,"Red Lion borough, Pennsylvania",6332,2771,3561,36.1,43.76,56.24,6373,6373,0,100,0,2541,2541,6332,6181,54,97.62,0.85,5049,3180,63,5892,5706,186,96.8,3.2,51610,6332,41186,100,0,62.2,"RED LION","PA","RED LION PA",-76.60523987,39.9010849,32,5.053695515,21347
"PA","Pennsylvania",42,"Renovo borough","Renovo","Renovo","borough","Renovo, Pennsylvania","Renovo, PA",1228,1229,22798,"1600000US4264200",4264200,"Renovo borough, Pennsylvania",1229,583,646,35.9,47.44,52.56,1228,0,1228,0,100,516,516,1229,1191,4,96.91,0.33,930,439,47.2,1111,1097,14,98.7,1.3,33229,1229,26667,100,0,62.2,"RENOVO","PA","RENOVO PA",-77.75049591,41.32676315,1,0.81366965,14159
"PA","Pennsylvania",42,"Ridgway borough","Ridgway","Ridgway","borough","Ridgway, Pennsylvania","Ridgway, PA",4078,3889,22811,"1600000US4264784",4264784,"Ridgway borough, Pennsylvania",3986,2012,1974,45,50.48,49.52,4078,4078,0,100,0,1851,1851,3986,3915,12,98.22,0.3,3284,2090,63.6,3753,3719,34,99.1,0.9,50344,3986,45335,100,0,62.2,"RIDGWAY","PA","RIDGWAY PA",-78.72838593,41.42049026,23,5.770195685,23789
"PA","Pennsylvania",42,"Ridley Park borough","Ridley Park","Ridley Park","borough","Ridley Park, Pennsylvania","Ridley Park, PA",7002,7033,22812,"1600000US4264832",4264832,"Ridley Park borough, Pennsylvania",7020,3569,3451,42,50.84,49.16,7002,7002,0,100,0,2850,2850,7020,6665,8,94.94,0.11,5950,3991,67.1,6770,6375,395,94.2,5.8,79252,7020,65260,100,0,62.2,"RIDLEY PARK","PA","RIDLEY PARK PA",-75.32323456,39.88137436,2,0.284900285,33424
"PA","Pennsylvania",42,"Rochester borough","Rochester","Rochester","borough","Rochester, Pennsylvania","Rochester, PA",3657,3569,22822,"1600000US4265392",4265392,"Rochester borough, Pennsylvania",3610,1802,1808,40.7,49.92,50.08,3657,3657,0,100,0,1639,1639,3610,2866,655,79.39,18.14,2956,1986,67.2,3459,3442,17,99.5,0.5,46054,3610,35391,100,0,62.2,"ROCHESTER","PA","ROCHESTER PA",-80.28598022,40.70254135,1,0.27700831,21726
"PA","Pennsylvania",42,"Rose Valley borough","Rose Valley","Rose Valley","borough","Rose Valley, Pennsylvania","Rose Valley, PA",913,950,22833,"1600000US4266192",4266192,"Rose Valley borough, Pennsylvania",921,451,470,52.4,48.97,51.03,913,913,0,100,0,348,348,921,775,4,84.15,0.43,755,443,58.7,888,744,144,83.8,16.2,220036,921,166250,100,0,62.2,"ROSE VALLEY","PA","ROSE VALLEY PA",-75.38393402,39.89647293,4,4.34310532,80964
"PA","Pennsylvania",42,"Royersford borough","Royersford","Royersford","borough","Royersford, Pennsylvania","Royersford, PA",4752,4781,22844,"1600000US4266576",4266576,"Royersford borough, Pennsylvania",4782,2204,2578,35,46.09,53.91,4752,4752,0,100,0,2159,2159,4782,4514,179,94.4,3.74,3865,2904,75.1,4442,4317,125,97.2,2.8,60590,4782,50828,100,0,62.2,"ROYERSFORD","PA","ROYERSFORD PA",-75.53735352,40.18464279,20,4.182350481,27633
"PA","Pennsylvania",42,"Saegertown borough","Saegertown","Saegertown","borough","Saegertown, Pennsylvania","Saegertown, PA",997,968,22851,"1600000US4267120",4267120,"Saegertown borough, Pennsylvania",993,534,459,35.9,53.78,46.22,997,760,237,76.23,23.77,344,344,993,883,59,88.92,5.94,844,414,49.1,963,936,27,97.2,2.8,59219,993,47083,100,0,62.2,"SAEGERTOWN","PA","SAEGERTOWN PA",-80.14733124,41.71915817,1,1.007049345,22471
"PA","Pennsylvania",42,"Saxonburg borough","Saxonburg","Saxonburg","borough","Saxonburg, Pennsylvania","Saxonburg, PA",1525,1484,22872,"1600000US4268056",4268056,"Saxonburg borough, Pennsylvania",1477,622,855,52.6,42.11,57.89,1525,1525,0,100,0,711,711,1477,1467,0,99.32,0,1252,610,48.7,1407,1378,29,97.9,2.1,53142,1477,36563,100,0,62.2,"SAXONBURG","PA","SAXONBURG PA",-79.80976105,40.75429535,2,1.354096141,26520
"PA","Pennsylvania",42,"Schuylkill Haven borough","Schuylkill Haven","Schuylkill Haven","borough","Schuylkill Haven, Pennsylvania","Schuylkill Haven, PA",5437,5223,22883,"1600000US4268312",4268312,"Schuylkill Haven borough, Pennsylvania",5321,2587,2734,39.1,48.62,51.38,5437,5437,0,100,0,2166,2166,5321,5248,0,98.63,0,4188,2800,66.9,5073,5012,61,98.8,1.2,57887,5321,41721,100,0,62.2,"SCHUYLKILL HAVEN","PA","SCHUYLKILL HAVEN PA",-76.17021942,40.63098145,8,1.50347679,23703
"PA","Pennsylvania",42,"Scranton city","Scranton","Scranton","city","Scranton, Pennsylvania","Scranton, PA",76089,77127,22887,"1600000US4269000",4269000,"Scranton city, Pennsylvania",76064,36501,39563,37.4,47.99,52.01,76089,75560,529,99.3,0.7,28946,28946,76064,64969,5395,85.41,7.09,62321,35426,56.8,71438,60202,11236,84.3,15.7,49704,76064,37218,100,0,62.2,"SCRANTON","PA","SCRANTON PA",-75.66184998,41.40919113,153,2.01146403,20114
"PA","Pennsylvania",42,"Selinsgrove borough","Selinsgrove","Selinsgrove","borough","Selinsgrove, Pennsylvania","Selinsgrove, PA",5654,5938,22888,"1600000US4269216",4269216,"Selinsgrove borough, Pennsylvania",5720,2815,2905,25.5,49.21,50.79,5654,5654,0,100,0,1812,1812,5720,5254,219,91.85,3.83,5025,2730,54.3,5505,5231,274,95,5,48142,5720,38893,100,0,62.2,"SELINSGROVE","PA","SELINSGROVE PA",-76.86167145,40.79915619,5,0.874125874,17519
"PA","Pennsylvania",42,"Sewickley borough","Sewickley","Sewickley","borough","Sewickley, Pennsylvania","Sewickley, PA",3827,3846,22896,"1600000US4269376",4269376,"Sewickley borough, Pennsylvania",3837,1824,2013,40.5,47.54,52.46,3827,3827,0,100,0,1740,1740,3837,3497,164,91.14,4.27,2998,1959,65.3,3553,3311,242,93.2,6.8,103305,3837,63906,100,0,62.2,"SEWICKLEY","PA","SEWICKLEY PA",-80.18386078,40.5364151,4,1.042481105,47702
"PA","Pennsylvania",42,"Shamokin city","Shamokin","Shamokin","city","Shamokin, Pennsylvania","Shamokin, PA",7374,7162,22900,"1600000US4269600",4269600,"Shamokin city, Pennsylvania",7253,3595,3658,40.7,49.57,50.43,7374,7374,0,100,0,3426,3426,7253,7111,55,98.04,0.76,5870,3240,55.2,6707,6574,133,98,2,39925,7253,31088,100,0,62.2,"SHAMOKIN","PA","SHAMOKIN PA",-76.55822754,40.78910828,1,0.137873983,18665
"PA","Pennsylvania",42,"Sharon city","Sharon","Sharon","city","Sharon, Pennsylvania","Sharon, PA",14038,13536,22904,"1600000US4269720",4269720,"Sharon city, Pennsylvania",13754,6053,7701,39.4,44.01,55.99,14038,14038,0,100,0,5995,5995,13754,10620,1975,77.21,14.36,11095,6413,57.8,12904,12179,725,94.4,5.6,48118,13754,30720,100,0,62.2,"SHARON","PA","SHARON PA",-80.49273682,41.2334137,5,0.363530609,21403
"PA","Pennsylvania",42,"Shenandoah borough","Shenandoah","Shenandoah","borough","Shenandoah, Pennsylvania","Shenandoah, PA",5071,4879,22914,"1600000US4270056",4270056,"Shenandoah borough, Pennsylvania",4964,2578,2386,41.4,51.93,48.07,5071,5071,0,100,0,2066,2066,4964,4464,196,89.93,3.95,4141,2006,48.4,4685,4067,618,86.8,13.2,35281,4964,24286,100,0,62.2,"SHENANDOAH","PA","SHENANDOAH PA",-76.20007324,40.8204422,1,0.201450443,15393
"PA","Pennsylvania",42,"Shippensburg borough","Shippensburg","Shippensburg","borough","Shippensburg, Pennsylvania","Shippensburg, PA",3661.333333,3705.333333,22921,"1600000US4270352",4270352,"Shippensburg borough, Pennsylvania",5527,2808,2719,30.7,50.81,49.19,5492,5492,0,100,0,2655,2655,5527,5106,172,92.38,3.11,4652,3173,68.2,5252,4900,352,93.3,6.7,47712,5527,31537,100,0,62.2,"SHIPPENSBURG","PA","SHIPPENSBURG PA",-77.51955414,40.05068207,12,2.171159761,23398
"PA","Pennsylvania",42,"Slippery Rock borough","Slippery Rock","Slippery Rock","borough","Slippery Rock, Pennsylvania","Slippery Rock, PA",3625,3593,22943,"1600000US4271184",4271184,"Slippery Rock borough, Pennsylvania",3633,1845,1788,21.9,50.78,49.22,3625,3625,0,100,0,1206,1206,3633,3284,73,90.39,2.01,3364,2013,59.8,3535,3270,265,92.5,7.5,55172,3633,40352,100,0,62.2,"SLIPPERY ROCK","PA","SLIPPERY ROCK PA",-80.05516052,41.06407928,15,4.128819158,19325
"PA","Pennsylvania",42,"Somerset borough","Somerset","Somerset","borough","Somerset, Pennsylvania","Somerset, PA",6277,6027,22956,"1600000US4271776",4271776,"Somerset borough, Pennsylvania",6127,2670,3457,39.3,43.58,56.42,6277,6277,0,100,0,2800,2800,6127,5984,24,97.67,0.39,4967,2878,57.9,5758,5652,106,98.2,1.8,53485,6127,35875,100,0,62.2,"SOMERSET","PA","SOMERSET PA",-79.0776825,40.00854874,2,0.326424025,24971
"PA","Pennsylvania",42,"Souderton borough","Souderton","Souderton","borough","Souderton, Pennsylvania","Souderton, PA",6618,6757,22958,"1600000US4271856",4271856,"Souderton borough, Pennsylvania",6697,3192,3505,38.9,47.66,52.34,6618,6618,0,100,0,2551,2551,6697,6025,82,89.97,1.22,5330,4013,75.3,6373,5456,917,85.6,14.4,74486,6697,66007,100,0,62.2,"SOUDERTON","PA","SOUDERTON PA",-75.32456207,40.31177902,16,2.389129461,29285
"PA","Pennsylvania",42,"Spring City borough","Spring City","Spring City","borough","Spring City, Pennsylvania","Spring City, PA",3323,3344,22981,"1600000US4272920",4272920,"Spring City borough, Pennsylvania",3331,1665,1666,39.3,49.98,50.02,3323,3323,0,100,0,1379,1379,3331,3078,138,92.4,4.14,2609,2001,76.7,3004,2881,123,95.9,4.1,57233,3331,45844,100,0,62.2,"SPRING CITY","PA","SPRING CITY PA",-75.54719543,40.17708588,2,0.600420294,24169
"PA","Pennsylvania",42,"Sunbury city","Sunbury","Sunbury","city","Sunbury, Pennsylvania","Sunbury, PA",9905,9645,23025,"1600000US4275304",4275304,"Sunbury city, Pennsylvania",9758,4736,5022,38.1,48.53,51.47,9905,9905,0,100,0,4203,4203,9758,9238,325,94.67,3.33,7827,4354,55.6,9114,8615,499,94.5,5.5,41895,9758,30698,100,0,62.2,"SUNBURY","PA","SUNBURY PA",-76.79363251,40.86275864,2,0.204960033,18259
"PA","Pennsylvania",42,"Swarthmore borough","Swarthmore","Swarthmore","borough","Swarthmore, Pennsylvania","Swarthmore, PA",6194,6261,23031,"1600000US4275648",4275648,"Swarthmore borough, Pennsylvania",6195,2997,3198,32.2,48.38,51.62,6194,6194,0,100,0,1898,1898,6195,5255,346,84.83,5.59,5048,3285,65.1,5906,5165,741,87.5,12.5,153955,6195,101686,100,0,62.2,"SWARTHMORE","PA","SWARTHMORE PA",-75.34899139,39.90222549,9,1.452784504,48425
"PA","Pennsylvania",42,"Swissvale borough","Swissvale","Swissvale","borough","Swissvale, Pennsylvania","Swissvale, PA",8983,8875,23034,"1600000US4275816",4275816,"Swissvale borough, Pennsylvania",8932,3940,4992,40.7,44.11,55.89,8983,8983,0,100,0,4508,4508,8932,5430,2957,60.79,33.11,7637,5112,66.9,8384,7751,633,92.4,7.6,49488,8932,37125,100,0,62.2,"SWISSVALE","PA","SWISSVALE PA",-79.88240814,40.42403793,2,0.223914017,25419
"PA","Pennsylvania",42,"Tamaqua borough","Tamaqua","Tamaqua","borough","Tamaqua, Pennsylvania","Tamaqua, PA",7107,6835,23039,"1600000US4276032",4276032,"Tamaqua borough, Pennsylvania",6949,3422,3527,39.8,49.24,50.76,7107,6601,506,92.88,7.12,2939,2939,6949,6900,15,99.29,0.22,5532,3346,60.5,6466,6127,339,94.8,5.2,44640,6949,35741,100,0,62.2,"TAMAQUA","PA","TAMAQUA PA",-75.96853638,40.79745102,1,0.143905598,19284
"PA","Pennsylvania",42,"Tarentum borough","Tarentum","Tarentum","borough","Tarentum, Pennsylvania","Tarentum, PA",4530,4479,23040,"1600000US4276104",4276104,"Tarentum borough, Pennsylvania",4507,2259,2248,40.7,50.12,49.88,4530,4530,0,100,0,2025,2025,4507,3897,511,86.47,11.34,3632,2222,61.2,4219,4123,96,97.7,2.3,44798,4507,36443,100,0,62.2,"TARENTUM","PA","TARENTUM PA",-79.75936127,40.60139465,1,0.22187708,20897
"PA","Pennsylvania",42,"Titusville city","Titusville","Titusville","city","Titusville, Pennsylvania","Titusville, PA",5601,5410,23063,"1600000US4276904",4276904,"Titusville city, Pennsylvania",5438,2592,2846,40,47.66,52.34,5601,5601,0,100,0,2306,2306,5438,5182,117,95.29,2.15,4354,2188,50.3,5065,4921,144,97.2,2.8,44389,5438,28534,100,0,62.2,"TITUSVILLE","PA","TITUSVILLE PA",-79.67320251,41.62724304,5,0.919455682,19323
"PA","Pennsylvania",42,"Tunkhannock borough","Tunkhannock","Tunkhannock","borough","Tunkhannock, Pennsylvania","Tunkhannock, PA",1836,1776,23087,"1600000US4277784",4277784,"Tunkhannock borough, Pennsylvania",1906,942,964,47.5,49.42,50.58,1836,1821,15,99.18,0.82,833,833,1906,1812,33,95.07,1.73,1629,921,56.5,1866,1747,119,93.6,6.4,58912,1906,40592,100,0,62.2,"TUNKHANNOCK","PA","TUNKHANNOCK PA",-75.94562531,41.5386734,7,3.672612802,27625
"PA","Pennsylvania",42,"Turtle Creek borough","Turtle Creek","Turtle Creek","borough","Turtle Creek, Pennsylvania","Turtle Creek, PA",5349,5286,23090,"1600000US4277912",4277912,"Turtle Creek borough, Pennsylvania",5324,2533,2791,42,47.58,52.42,5349,5349,0,100,0,2464,2464,5324,4018,1239,75.47,23.27,4230,2585,61.1,5049,4888,161,96.8,3.2,41196,5324,32234,100,0,62.2,"TURTLE CREEK","PA","TURTLE CREEK PA",-79.8516922,40.39013672,11,2.066115702,19712
"PA","Pennsylvania",42,"Tyrone borough","Tyrone","Tyrone","borough","Tyrone, Pennsylvania","Tyrone, PA",5477,5327,23095,"1600000US4278168",4278168,"Tyrone borough, Pennsylvania",5415,2621,2794,41.2,48.4,51.6,5477,5477,0,100,0,2197,2197,5415,5385,13,99.45,0.24,4325,2609,60.3,5007,4869,138,97.2,2.8,52635,5415,39497,100,0,62.2,"TYRONE","PA","TYRONE PA",-78.23786926,40.67061996,3,0.55401662,22247
"PA","Pennsylvania",42,"Union City borough","Union City","Union City","borough","Union City, Pennsylvania","Union City, PA",3320,3237,23097,"1600000US4278448",4278448,"Union City borough, Pennsylvania",3252,1525,1727,39.7,46.89,53.11,3320,3320,0,100,0,1278,1278,3252,3209,7,98.68,0.22,2539,1658,65.3,2962,2929,33,98.9,1.1,45051,3252,38300,100,0,62.2,"UNION CITY","PA","UNION CITY PA",-79.84510803,41.89942551,1,0.307503075,18126
"PA","Pennsylvania",42,"Uniontown city","Uniontown","Uniontown","city","Uniontown, Pennsylvania","Uniontown, PA",10372,9992,23100,"1600000US4278528",4278528,"Uniontown city, Pennsylvania",10150,4913,5237,43.4,48.4,51.6,10372,10372,0,100,0,4510,4510,10150,7982,1415,78.64,13.94,8558,3870,45.2,9637,9114,523,94.6,5.4,44804,10150,26047,100,0,62.2,"UNIONTOWN","PA","UNIONTOWN PA",-79.7276535,39.89894104,31,3.054187192,20931
"PA","Pennsylvania",42,"Verona borough","Verona","Verona","borough","Verona, Pennsylvania","Verona, PA",2474,2445,23119,"1600000US4280032",4280032,"Verona borough, Pennsylvania",2560,1342,1218,40.4,52.42,47.58,2474,2474,0,100,0,1150,1150,2560,2216,271,86.56,10.59,2155,1472,68.3,2449,2314,135,94.5,5.5,47693,2560,38852,100,0,62.2,"VERONA","PA","VERONA PA",-79.84282684,40.50643539,6,2.34375,21905
"PA","Pennsylvania",42,"Versailles borough","Versailles","Versailles","borough","Versailles, Pennsylvania","Versailles, PA",1515,1498,23120,"1600000US4280040",4280040,"Versailles borough, Pennsylvania",1682,741,941,45.6,44.05,55.95,1515,1515,0,100,0,811,811,1682,1544,100,91.8,5.95,1428,834,58.4,1601,1551,50,96.9,3.1,45367,1682,30050,100,0,62.2,"VERSAILLES","PA","VERSAILLES PA",-79.83054352,40.31568146,3,1.783590963,22101
"PA","Pennsylvania",42,"Washington city","Washington","Washington","city","Washington, Pennsylvania","Washington, PA",13663,13611,23142,"1600000US4281328",4281328,"Washington city, Pennsylvania",13642,6704,6938,36.4,49.14,50.86,13663,13663,0,100,0,5632,5632,13642,10898,1826,79.89,13.39,11741,6897,58.7,12804,12308,496,96.1,3.9,46287,13642,35204,100,0,62.2,"WASHINGTON","PA","WASHINGTON PA",-80.24552155,40.17398453,23,1.685969799,20520
"PA","Pennsylvania",42,"Watsontown borough","Watsontown","Watsontown","borough","Watsontown, Pennsylvania","Watsontown, PA",2351,2315,23146,"1600000US4281616",4281616,"Watsontown borough, Pennsylvania",2222,1023,1199,43.2,46.04,53.96,2351,2349,2,99.91,0.09,988,988,2222,2153,33,96.89,1.49,1864,1161,62.3,2111,2063,48,97.7,2.3,53378,2222,41092,100,0,62.2,"WATSONTOWN","PA","WATSONTOWN PA",-76.86334991,41.08452606,1,0.450045005,23692
"PA","Pennsylvania",42,"Waynesboro borough","Waynesboro","Waynesboro","borough","Waynesboro, Pennsylvania","Waynesboro, PA",10568,10811,23151,"1600000US4281824",4281824,"Waynesboro borough, Pennsylvania",10731,5053,5678,36.8,47.09,52.91,10568,10568,0,100,0,4620,4620,10731,9759,614,90.94,5.72,8495,5549,65.3,9802,9181,621,93.7,6.3,46295,10731,38435,100,0,62.2,"WAYNESBORO","PA","WAYNESBORO PA",-77.5769043,39.75597763,4,0.37275184,20358
"PA","Pennsylvania",42,"Waynesburg borough","Waynesburg","Waynesburg","borough","Waynesburg, Pennsylvania","Waynesburg, PA",4176,4014,23152,"1600000US4281832",4281832,"Waynesburg borough, Pennsylvania",4109,1868,2241,26.2,45.46,54.54,4176,4176,0,100,0,1476,1476,4109,3951,53,96.15,1.29,3565,2184,61.3,3933,3799,134,96.6,3.4,48362,4109,37389,100,0,62.2,"WAYNESBURG","PA","WAYNESBURG PA",-80.17857361,39.89648438,3,0.730104648,17781
"PA","Pennsylvania",42,"Wellsboro borough","Wellsboro","Wellsboro","borough","Wellsboro, Pennsylvania","Wellsboro, PA",3263,3282,23160,"1600000US4282160",4282160,"Wellsboro borough, Pennsylvania",3313,1484,1829,44.5,44.79,55.21,3263,0,3263,0,100,1422,1422,3313,3146,14,94.96,0.42,2732,1554,56.9,3109,2931,178,94.3,5.7,63169,3313,50345,100,0,62.2,"WELLSBORO","PA","WELLSBORO PA",-77.29973602,41.74900436,3,0.905523695,28544
"PA","Pennsylvania",42,"West Chester borough","West Chester","West Chester","borough","West Chester, Pennsylvania","West Chester, PA",18461,19986,23167,"1600000US4282704",4282704,"West Chester borough, Pennsylvania",19181,9159,10022,24.2,47.75,52.25,18461,18461,0,100,0,6639,6639,19181,16205,1990,84.48,10.37,17127,11660,68.1,18321,16041,2280,87.6,12.4,71955,19181,47042,100,0,62.2,"WEST CHESTER","PA","WEST CHESTER PA",-75.60475159,39.96074677,163,8.497992805,26369
"PA","Pennsylvania",42,"West Grove borough","West Grove","West Grove","borough","West Grove, Pennsylvania","West Grove, PA",2854,2853,23175,"1600000US4283104",4283104,"West Grove borough, Pennsylvania",2860,1367,1493,30.5,47.8,52.2,2854,2854,0,100,0,917,917,2860,2492,208,87.13,7.27,2119,1669,78.8,2591,1776,815,68.5,31.5,75720,2860,57303,100,0,62.2,"WEST GROVE","PA","WEST GROVE PA",-75.82701874,39.82243729,2,0.699300699,24914
"PA","Pennsylvania",42,"West View borough","West View","West View","borough","West View, Pennsylvania","West View, PA",6771,6696,23199,"1600000US4284144",4284144,"West View borough, Pennsylvania",6735,3512,3223,37.5,52.15,47.85,6771,6771,0,100,0,3131,3131,6735,6546,57,97.19,0.85,5489,4230,77.1,6286,6065,221,96.5,3.5,69816,6735,57150,100,0,62.2,"WEST VIEW","PA","WEST VIEW PA",-80.03391266,40.52226257,1,0.148478099,32721
"PA","Pennsylvania",42,"Westmont borough","Westmont","Westmont","borough","Westmont, Pennsylvania","Westmont, PA",5181,4908,23190,"1600000US4283584",4283584,"Westmont borough, Pennsylvania",5039,2399,2640,48.5,47.61,52.39,5181,5181,0,100,0,2092,2092,5039,4868,84,96.61,1.67,4117,2455,59.6,4826,4644,182,96.2,3.8,86391,5039,62500,100,0,62.2,"WESTMONT","PA","WESTMONT PA",-78.95119476,40.31570435,1,0.198452074,36213
"PA","Pennsylvania",42,"White Oak borough","White Oak","White Oak","borough","White Oak, Pennsylvania","White Oak, PA",7862,7780,23210,"1600000US4284704",4284704,"White Oak borough, Pennsylvania",7842,3613,4229,53.9,46.07,53.93,7862,7862,0,100,0,3750,3750,7842,7379,334,94.1,4.26,6816,4141,60.8,7443,7187,256,96.6,3.4,65728,7842,53902,100,0,62.2,"WHITE OAK","PA","WHITE OAK PA",-79.8089447,40.33785248,7,0.892629431,31870
"PA","Pennsylvania",42,"Whitehall borough","Whitehall","Whitehall","borough","Whitehall, Pennsylvania","Whitehall, PA",13944,13814,23207,"1600000US4284512",4284512,"Whitehall borough, Pennsylvania",13920,6322,7598,45.4,45.42,54.58,13944,13944,0,100,0,5960,5960,13920,12211,682,87.72,4.9,11498,7322,63.7,12982,11565,1417,89.1,10.9,73054,13920,58523,100,0,62.2,"WHITEHALL","PA","WHITEHALL PA",-79.99015045,40.36117554,10,0.718390805,32154
